idpregunta;traffictest;fotoRouteComplete;textopregunta;vecesHecha;mediaFallada;vecesHechaExperimento;mediaFalladaExperimento;respuesta1;respuesta2;respuesta3;respuesta4;respuestaCorrecta;idTema;temaDenominacion;idSubtema;subtemaDenominacion;descatalogada;idRespuesta1;idRespuesta2;idRespuesta3;idRespuesta4;idRespuestaCorrecta;enableForContent;enableForTestLesson;enableForTestExam;enableForTestKiller;enableForTestReview
70122;100058403;Iveralso/5465.jpg;"Los niños de hasta 10 años, ¿son especialmente vulnerables en caso de atropello?";686;0,29;640;0,31;"Solo en caso de que los atropelle un camión o un autobús.";"No, los niños no son un grupo de riesgo o vulnerable en caso de atropello.";"Sí, por su baja estatura suelen golpearse en la cabeza o en partes vitales.";;"Sí, por su baja estatura suelen golpearse en la cabeza o en partes vitales.";3202;"18 Factores Humano, Vía, Vehículo";20611;"Los Niños y los Ancianos.";No;236656;236657;236658;;236658;No;No;No;No;Si
70124;100058410;Iveralso/5471.jpg;"En un trayecto largo, ¿qué se puede hacer para evitar que aparezcan los síntomas de la fatiga?";683;0,29;637;0,31;"Sustituir las pausas en la conducción por café o bebidas energéticas.";"Realizar descansos suficientemente largos.";"Poner música o una emisora de radio a un volumen bastante elevado.";;"Realizar descansos suficientemente largos.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20593;"La Fatiga.";No;236662;236663;236664;;236663;No;No;No;No;Si
70125;100058411;Iveralso/5472.jpg;"Cuando exista nieve en la calzada, ¿cómo se debe iniciar la marcha para evitar que las ruedas patinen y se hundan?";8931;14,67;8483;14,58;"Pisando a fondo el acelerador para aumentar la fuerza motriz de las ruedas.";"Con la marcha más alta que sea posible, que normalmente será la segunda.";"Con la primera marcha engranada y soltando rápidamente el pedal de embrague.";;"Con la marcha más alta que sea posible, que normalmente será la segunda.";3202;"18 Factores Humano, Vía, Vehículo";20623;"El Hielo y Nieve.";No;236665;236666;236667;;236666;No;Si;Si;No;No
70126;100058412;Iveralso/5473.jpg;"Un vehículo de dos ruedas provisto de un motor de combustión interna podrá ser catalogado como motocicleta siempre que...";16633;8,98;15761;8,90;"su cilindrada sea superior a 50 centímetros cúbicos.";"pueda alcanzar una velocidad máxima superior a 40 km/h.";"disponga de al menos dos plazas, incluida la del conductor.";;"su cilindrada sea superior a 50 centímetros cúbicos.";3189;"01 Definiciones";20349;Ciclomotor;No;236668;236669;236670;;236668;No;Si;Si;No;No
70128;100058415;Iveralso/5346.jpg;"Se debe desactivar el airbag frontal cuando en el asiento correspondiente al copiloto…";5758;10,78;5285;10,44;"se instale un dispositivo de retención infantil orientado hacia delante.";"viaje una mujer embarazada.";"se instale un dispositivo de retención infantil orientado hacia atrás.";;"se instale un dispositivo de retención infantil orientado hacia atrás.";3197;"13 Personas y Mercancias Transportadas";20627;"Airbag moto";No;236674;236675;236676;;236676;No;Si;Si;No;No
70130;100058417;Iveralso/5478.jpg;"En general, bajo los efectos del alcohol los conductores...";696;0,43;647;0,30;"perciben peor las señales de tráfico.";"perciben mejor las luces de los semáforos.";"distinguen mejor las luces de los vehículos.";;"perciben peor las señales de tráfico.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20599;"Efectos del Alcohol y Controles de Alcoholemia.";No;236680;236681;236682;;236680;No;No;No;No;Si
70131;100058418;Iveralso/5479.jpg;"En vías fuera de poblado que no dispongan de espacio especialmente reservado para ellos, a los peatones, ¿les está permitido circular por su derecha?";10007;14,85;9507;14,77;"No, en ningún caso.";"Sí, los peatones siempre circularán por su derecha en este tipo de vías.";"Solo excepcionalmente si existen razones de mayor seguridad.";;"Solo excepcionalmente si existen razones de mayor seguridad.";3191;"09 Arcenes y Carriles Especiales";20501;"Circulación de Peatones.";No;236683;236684;236685;;236685;No;Si;Si;No;No
70132;100058422;Iveralso/5482.jpg;"¿A qué presión de inflado se deben llevar los neumáticos de un vehículo?";711;1,12;663;1,20;"Un 10% por encima de la recomendada por el fabricante del vehículo.";"A la recomendada en cada caso por el fabricante del vehículo.";"Un 15% por debajo de la recomendada por el fabricante del vehículo.";;"A la recomendada en cada caso por el fabricante del vehículo.";3207;"14 Mecánica";20637;"Los Neumáticos.";No;236686;236687;236688;;236687;No;No;No;No;Si
70133;100058426;Iveralso/5485.jpg;"Un conductor, ¿se puede distraer si come o bebe mientras conduce?";721;1,52;678;1,32;No.;Sí.;"Comer sí puede provocar que el conductor se distraiga, pero beber no.";;Sí.;3202;"18 Factores Humano, Vía, Vehículo";20540;"El Factor Humano en los Accidentes.";No;236689;236690;236691;;236690;No;No;No;No;Si
70134;100058427;Iveralso/5486.jpg;"Siempre que el recorrido hacia atrás no supere los 15 metros ni invada un cruce de vías, podrá circular marcha atrás...";13945;24,24;13191;24,03;"en autovías y autopistas que discurran por poblado.";"cuando no sea posible cambiar de dirección o sentido de la marcha.";"como maniobra complementaria de la parada.";;"como maniobra complementaria de la parada.";3200;"04 Cambios de direccion, de sentido y marcha atrás";20547;"Camara trasera";No;236692;236693;236694;;236694;Si;Si;Si;No;No
70136;100058429;Iveralso/5488.jpg;"Un estado psicofísico inadecuado puede aumentar el tiempo de reacción, como si conducimos...";700;3,28;653;3,52;"usando gafas graduadas.";"después de una comida ligera.";"después de una fuerte discusión.";;"después de una fuerte discusión.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20592;"Tiempo y Distancia completo";No;236698;236699;236700;;236700;No;No;No;No;Si
70137;100058430;Iveralso/5489.jpg;"Al estacionar un vehículo en pendiente ascendente, su conductor deberá...";14259;36,58;13490;36,57;"apoyar una rueda delantera en el bordillo y orientarla hacia fuera de la calzada.";"dejar seleccionada la marcha atrás.";"dejar accionado el freno de estacionamiento.";;"dejar accionado el freno de estacionamiento.";3201;"05 Inmovilizaciones";20756;"Normas en Pendiente para Remolques.";No;236701;236702;236703;;236703;Si;Si;Si;No;No
70138;100058431;Iveralso/5490.jpg;"El alcohol puede detectarse en la sangre a partir de los 5 minutos de haberlo consumido, pero, ¿cuándo alcanza su máximo nivel (pico de alcoholemia)?";702;3,84;663;4,07;"Entre los 30 y los 90 minutos después de haberlo consumido.";"Entre los 120 y los 130 minutos después de haberlo consumido.";"Entre las tres y las cuatro horas después de haberlo consumido.";;"Entre los 30 y los 90 minutos después de haberlo consumido.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20599;"Efectos del Alcohol y Controles de Alcoholemia.";No;236704;236705;236706;;236704;No;No;No;No;Si
70139;100058432;Iveralso/5491.jpg;"El conductor de un vehículo que se encuentra esta señal de frente, ¿tiene prioridad de paso en el próximo paso estrecho?";10349;8,02;9828;8;"No, la señal concede prioridad al sentido contrario.";"Solo si su vehículo tiene mayores dificultades de maniobra.";Sí.;;Sí.;3194;"10 Preferencias";20554;"Estrechamiento el que entre";No;236707;236708;236709;;236709;No;Si;Si;No;No
70140;100058434;Iveralso/5493.jpg;"En vías fuera de poblado que no dispongan de espacio especialmente reservado para ellos, ¿qué peatones deben circular por su derecha y obedecer las señales dirigidas a los conductores?";11210;27,60;10653;27,64;"Los discapacitados que se desplacen en silla de ruedas.";"Los que conduzcan un rebaño de animales.";"Los que empujen o arrastren una motocicleta de dos ruedas.";;"Los discapacitados que se desplacen en silla de ruedas.";3191;"09 Arcenes y Carriles Especiales";20823;"silla de ruedas";No;236710;236711;236712;;236710;Si;Si;Si;No;No
70141;100058437;Iveralso/6691.jpeg;"En una vía urbana con dos carriles de circulación para el mismo sentido de la marcha, ¿le está permitido a un ciclista adelantar por la derecha a un turismo?";11115;19,64;10554;19,67;"Sí, siempre que no exista peligro para los demás usuarios.";"No, deberá adelantarle por la izquierda.";"Solo si el turismo se encuentra detenido o en caso de retención.";;"Sí, siempre que no exista peligro para los demás usuarios.";3199;"06 Uso de la via y Adelantamientos";20715;"Via Urbana Adelantamiento por la derecha";No;236713;236714;236715;;236713;Si;Si;Si;No;No
70142;100058438;Iveralso/5495.jpg;"¿Qué puede ocurrir si, al atravesar un charco de agua, los frenos se mojan?";8901;14,26;8444;13,97;"Que se estropean y deben cambiarse las zapatas o pastillas.";"Que se reduce la distancia de frenado.";"Que pueden perder temporalmente su eficacia.";;"Que pueden perder temporalmente su eficacia.";3202;"18 Factores Humano, Vía, Vehículo";20644;"La Lluvia,  Aquaplaning y hojas en la calzada.";No;236716;236717;236718;;236718;No;Si;Si;No;No
70143;100058439;Iveralso/6932.jpeg;"En un accidente con heridos graves, si la ayuda no está organizada y no han llegado al lugar los agentes de la autoridad, ¿está obligado a ayudar?";716;1,53;674;1,48;"Sí, esté o no esté implicado en el accidente.";"Sí, pero solo si está implicado en el accidente.";"No, aunque esté implicado en el accidente.";;"Sí, esté o no esté implicado en el accidente.";3205;"12 Primeros Auxilios";20606;"Protocolo ante Accidentes.";No;236719;236720;236721;;236719;No;No;No;No;Si
70144;100058440;Iveralso/5496.jpg;"Para evitar un accidente, un conductor con fatiga al volante debe parar a descansar de forma adecuada cuanto antes porque...";8892;14,15;8454;14,14;"la agudeza visual aumenta y se ven los objetos borrosos.";"los efectos de la fatiga hacen que el conductor dé positivo en un control de alcoholemia.";"el sueño puede aparecer de un momento a otro.";;"el sueño puede aparecer de un momento a otro.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20593;"La Fatiga.";No;236722;236723;236724;;236724;No;Si;Si;No;No
70145;100058441;Iveralso/5497.jpg;"En esta intersección, ¿qué turismo pasará primero?";666;2,85;616;3,08;"El azul.";"El amarillo.";"El rojo.";;"El rojo.";3194;"10 Preferencias";20417;"Norma General de Preferencia de la Derecha.";No;236725;236726;236727;;236727;No;No;No;No;Si
70146;100058443;Iveralso/5499.jpg;"¿Qué indica esta señal situada sobre un refugio?";689;0,58;641;0,62;"Los lados del refugio por donde está prohibido pasar.";"Los lados del refugio por donde los vehículos han de pasar.";"Los lados de la calzada en los que está permitido estacionar.";;"Los lados del refugio por donde los vehículos han de pasar.";3192;"03 Marcas Viales";20692;"Lado por el que Circular con Isletas y/o Continua.";No;236728;236729;236730;;236729;No;No;No;No;Si
70147;100058444;Iveralso/6311.jpg;"El uso del cinturón de seguridad, ¿reduce el riesgo de fallecimiento en un accidente de tráfico?";706;0,56;662;0,60;"Sí, reduce a la mitad el riesgo de muerte o de sufrir heridas graves.";"No, al contrario, aumenta al doble la posibilidad de resultar muerto.";"Solo reduce el riesgo en los asientos delanteros pero no en las plazas traseras.";;"Sí, reduce a la mitad el riesgo de muerte o de sufrir heridas graves.";3197;"13 Personas y Mercancias Transportadas";20636;"Posición en el Asiento y Cinturón de Seguridad.";No;236731;236732;236733;;236731;No;No;No;No;Si
70148;100058446;Iveralso/5500.jpg;"En un control preventivo, ¿quiénes están obligados a someterse a las pruebas que se establezcan para la detección de alcoholemia?";11215;38,24;10673;38;"Únicamente los conductores de vehículos a motor.";"Todos los usuarios de la vía.";"Los conductores de bicicletas.";;"Los conductores de bicicletas.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20599;"Efectos del Alcohol y Controles de Alcoholemia.";No;236734;236735;236736;;236736;Si;Si;Si;No;No
70149;100058447;Iveralso/5501.jpg;"¿Qué precaución debe adoptar todo conductor para reducir el riesgo de atropello a peatones?";652;0,30;615;0,32;"Moderar la velocidad en zonas donde puede haber aglomeración de personas.";"Circular lo más cerca posible de la acera o de los vehículos estacionados.";"Indicarles que crucen la calzada en vías con varios carriles.";;"Moderar la velocidad en zonas donde puede haber aglomeración de personas.";3196;"15 Velocidad";20504;"Casos en los que Moderar la Velocidad.";No;236737;236738;236739;;236737;No;No;No;No;Si
70150;100058449;Iveralso/5503.jpg;"En caso de sufrir un reventón circulando por una vía a velocidad elevada, ¿es aconsejable pisar el pedal de freno con brusquedad?";9032;8,48;8645;8,35;"No, el frenado debe ser suave y progresivo.";"Sí, para mantener con mayor facilidad la trayectoria recta del vehículo.";"Solo si el reventón se produce en una de las ruedas delanteras.";;"No, el frenado debe ser suave y progresivo.";3207;"14 Mecánica";20637;"Los Neumáticos.";No;236740;236741;236742;;236740;No;Si;Si;No;No
70152;100058453;Iveralso/6865.jpeg;"De los siguientes, ¿cuál es un síntoma característico de la aparición de la fatiga en el conductor?";9114;16,61;8661;16,56;"Movimientos más rápidos, precisos y eficaces.";"Conducción más automática y menos activa.";"Disminuye el número de parpadeos y son de menor duración.";;"Conducción más automática y menos activa.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20593;"La Fatiga.";No;236746;236747;236748;;236747;Si;Si;Si;No;No
70153;100058455;Iveralso/5506.jpg;"Los peatones que circulen por el arcén en vías fuera de poblado, ¿cuándo deberán utilizar un elemento luminoso o reflectante homologado?";11565;30,86;10981;30,65;"Cuando el arcén tenga una anchura inferior a 1,5 metros, tanto de día como de noche.";"Siempre que circulen por el arcén, tanto de día como de noche.";"Cuando existan condiciones meteorológicas que disminuyan sensiblemente la visibilidad.";;"Cuando existan condiciones meteorológicas que disminuyan sensiblemente la visibilidad.";3191;"09 Arcenes y Carriles Especiales";20501;"Circulación de Peatones.";No;236749;236750;236751;;236751;Si;Si;Si;No;No
70155;100058457;Iveralso/5508.jpg;"Los chalecos reflectantes de alta visibilidad, ¿deben estar homologados?";9308;9,36;8851;9,45;"No es obligatorio, pero sí recomendable.";Sí.;"Solo si son de color naranja, los amarillos no necesitan estar homologados.";;Sí.;3197;"13 Personas y Mercancias Transportadas";20641;"Dispositivos Obligatorios.";No;236755;236756;236757;;236756;No;Si;Si;No;No
70156;100058462;Iveralso/5511.jpg;"Si el recorrido que va a realizar con su vehículo es corto, ¿está permitido llevar a un niño pequeño en brazos?";947;1,47;648;1,23;"Sí, cuando todo el recorrido transcurre por vías urbanas.";"Solo si se circula a una velocidad igual o inferior a 30 km/h.";"No, es obligatorio usar un sistema de retención infantil.";;"No, es obligatorio usar un sistema de retención infantil.";3197;"13 Personas y Mercancias Transportadas";20632;"Transporte de Niños.";No;236758;236759;236760;;236760;No;No;No;No;Si
70157;100058463;Iveralso/5512.jpg;"En los lugares donde se impida la visibilidad de la señalización a los usuarios a quienes les afecta está prohibido...";12180;14,67;11513;14,63;"estacionar, pero está permitido parar.";"parar y estacionar.";"parar, pero está permitido estacionar.";;"parar y estacionar.";3201;"05 Inmovilizaciones";20534;"Lugares Donde esta prohibido Parar y Estacionar.";No;236761;236762;236763;;236762;No;Si;Si;No;No
70159;100058465;Iveralso/5514.jpg;"Los síntomas de las enfermedades más comunes, como gripes, resfriados o alergias, ¿pueden afectar a las capacidades para conducir con seguridad?";655;1,22;611;1,14;"Sí, pero no es necesario tomar ninguna precaución.";"Sí, y resultan tan familiares que a veces se olvidan sus síntomas.";"No, sus síntomas no afectan a las capacidades para conducir.";;"Sí, y resultan tan familiares que a veces se olvidan sus síntomas.";3206;"17 Tiempo y Distancia de Reacción y Factores Que Intervienen";20602;"Alergia y Bebidas Excitantes.";No;236767;236768;236769;;236768;No;No;No;No;Si
