source_id;pregunta;opcion_1;opcion_2;opcion_3;respuesta_correcta;tema;subtema;pct_fallo;depende_imagen;cobertura_rgc
70299;¿Qué debe hacer un conductor si observa que por detrás de su vehículo se acerca un vehículo que circula en servicio de urgencia?;Apartarse o si fuera preciso, detenerse para facilitar el paso.;Seguir circulando con normalidad sin adoptar ninguna medida.;Acelerar para ir abriendo paso al vehículo en servicio de urgencia.;Apartarse o si fuera preciso, detenerse para facilitar el paso.;10 Preferencias;Preferencia de Bicicletas y  Prioritarios.;0.58;no;rgc
70300;Dentro de poblado, ¿se pueden utilizar los alumbrados de corto o largo alcance alternativamente a intervalos muy cortos?;Sí, para evitar un posible accidente.;No, está prohibido.;Dentro de poblado en ningún caso, fuera de poblado sí está permitido.;Sí, para evitar un posible accidente.;06 Uso de la via y Adelantamientos;Uso de Ráfagas y Claxon.;24.78;no;rgc
70301;En un semáforo se apaga la luz verde y se enciende la luz amarilla fija, ¿puede pasar?;Sí, porque todavía no ha cambiado la luz a rojo.;No, excepto si no puede detenerse en condiciones de seguridad suficiente.;Sí, en todo caso.;No, excepto si no puede detenerse en condiciones de seguridad suficiente.;02 Señalizacion;Semáforo intermitente con señal de STOP;8.85;no;rgc
70302;Un conductor ha estacionado su vehículo en la parte transitable del arcén de una vía interurbana, ¿ha estacionado de forma correcta?;Sí, porque el vehículo está fuera de la calzada.;No, en el arcén no se puede estacionar.;Solo si el estacionamiento es inferior a 2 minutos.;No, en el arcén no se puede estacionar.;05 Inmovilizaciones;Parada y Estacionamiento en Autopistas y Autovías.;18.37;no;rgc
70305;Cuando un conductor abusa del acelerador y circula a velocidad superior a la permitida...;contribuye a que la circulación sea más segura.;se expone a sufrir un accidente.;circula de forma eficiente y segura.;se expone a sufrir un accidente.;15 Velocidad;La Velocidad Adecuada.;0.14;no;rgc
70307;¿Es obligatorio que utilicen el cinturón de seguridad los ocupantes de un vehículo mixto adaptable de 3.000 kg de MMA?;Sí, en todo tipo de vías.;Solo en vías interurbanas.;Solo en vías interurbanas y en travesías.;Sí, en todo tipo de vías.;13 Personas y Mercancias Transportadas;Posición en el Asiento y Cinturón de Seguridad.;0.57;no;mixto
70308;En una cuesta abajo, ¿es aconsejable circular con la palanca de cambios en punto muerto para ahorrar carburante?;Sí, porque circulando en punto muerto el motor no consume.;No, porque se puede romper el motor por la falta de tracción.;No, porque hay más posibilidades de perder el control del vehículo.;No, porque hay más posibilidades de perder el control del vehículo.;14 Mecánica;Aceite, Líquido Refrigerante y Las Marchas.;16.63;no;fuera
70309;¿A qué altura debe quedar la parte central del reposacabezas?;A la altura de los ojos.;A la altura del cuello.;Es indiferente la altura del reposacabezas.;A la altura de los ojos.;13 Personas y Mercancias Transportadas;Distancia del Reposacabezas.;3.38;no;mixto
70312;En una motocicleta, ¿está permitido transportar a un niño entre el manillar y el conductor?;Sí, con el correspondiente casco adecuado a su talla.;Sólo cuando el conductor sea el padre, la madre o el tutor.;No.;No.;19 Motocicleta;Pasajeros en Motocicletas y Bicicletas.;0.71;no;mixto
70313;Es obligatorio utilizar las luces de carretera al circular a más de 40 kilómetros por hora por una vía...;insuficientemente iluminada, dentro o fuera de poblado.;insuficientemente iluminada fuera de poblado.;suficientemente iluminada fuera de poblado.;insuficientemente iluminada fuera de poblado.;16 Luces;Luz de Posición, Cruce y Largo Alcance.;16.61;no;rgc
70314;Además del elevado coste humano, los accidentes de tráfico generan...;daños materiales y costes sanitarios, pero no costes administrativos.;costes sanitarios y costes administrativos, pero no daños materiales.;daños materiales, costes sanitarios y costes administrativos.;daños materiales, costes sanitarios y costes administrativos.;12 Primeros Auxilios;Costes Económicos.;1.30;no;fuera
70316;¿Está permitida la circulación de vehículos si el silenciador está estropeado y, por tanto no cumple su función con eficacia?;Sí, pero solo puede circular por vías interurbanas.;No, excepto las motocicletas, que no necesitan silenciador.;No, debido a la contaminación acústica que produce.;No, debido a la contaminación acústica que produce.;14 Mecánica;Contaminación acústica;8.54;no;fuera
70318;En un vehículo mixto adaptable, ¿es obligatorio llevar un chaleco reflectante?;Sí.;No, pero es recomendable.;Sólo cuando se destine al transporte de personas y no de mercancías.;Sí.;13 Personas y Mercancias Transportadas;Dispositivos Obligatorios.;10.38;no;mixto
70320;El consumo de alcohol produce alteraciones en el comportamiento, bajo sus efectos...;el conductor suele tener un exceso de seguridad en sí mismo.;mejora el nivel de atención del conductor en situaciones complejas.;aumenta el campo visual del conductor.;el conductor suele tener un exceso de seguridad en sí mismo.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Efectos del Alcohol y Controles de Alcoholemia.;2.58;no;fuera
70323;¿Por qué no deben modificarse las zonas delanteras del vehículo, como el parachoques o las defensas?;Porque está prohibido cualquier reforma que afecte a la carrocería del vehículo.;Porque suelen diseñarse para que sean poco lesivas para los peatones.;Porque el vehículo pierde aerodinámica y, por tanto, velocidad punta.;Porque suelen diseñarse para que sean poco lesivas para los peatones.;13 Personas y Mercancias Transportadas;Transporte de Niños.;17.22;no;mixto
70324;La señal circular azul, ¿qué indica?;Obligación de pasar por el lado derecho de la isleta.;Obligación de girar a la derecha.;La presencia de una señal de Stop.;Obligación de pasar por el lado derecho de la isleta.;08 Señales de Obligación e Indicación;Esquema señales obligación y prohibición 3;9.33;no;rgc
70326;Fuera de poblado, cuando no exista zona peatonal, ¿por qué lado de la calzada, como norma general, están obligados a circular los peatones?;Por su derecha.;Por su derecha o por su izquierda, es indiferente.;Por su izquierda.;Por su izquierda.;09 Arcenes y Carriles Especiales;silla de ruedas;15.12;no;rgc
70328;Algunas motocicletas, ¿pueden llevar sistemas de estabilidad de frenado o airbag?;Sólo las motocicletas de cilindrada igual o superior a 1.000 cc.;No, estos sistemas sólo están disponibles para los turismos.;Sí, para evitar accidentes o reducir la gravedad de las lesiones.;Sí, para evitar accidentes o reducir la gravedad de las lesiones.;13 Personas y Mercancias Transportadas;Airbag moto;11.09;no;mixto
70330;¿Por qué los niños, como peatones, sufren accidentes fundamentalmente entre los 6 y los 10 años y predominantemente en zona urbana?;Debido a su baja estatura y también presentan un sistema auditivo inmaduro.;Por las imprudencias, únicamente.;Por el desconocimiento de la normativa, únicamente.;Debido a su baja estatura y también presentan un sistema auditivo inmaduro.;18 Factores Humano, Vía, Vehículo;Los Niños y los Ancianos.;6.39;no;fuera
70331;Circula con un turismo por una autopista, ¿qué velocidad se considera anormalmente reducida?;La inferior a 60 km/h.;La inferior a 70 km/h.;La inferior a 80 km/h.;La inferior a 60 km/h.;15 Velocidad;Via sin pavimentar;1.31;no;rgc
70333;A la vista de la señal, ¿puede circular un turismo a más de 70 km/h por el carril de la derecha?;No, porque el carril derecho es para circulación lenta.;Sí, porque se debe circular por la derecha siempre que sea posible.;Sí, porque los carriles de la izquierda son para los vehículos que circulen a menos de 70 km/h.;Sí, porque se debe circular por la derecha siempre que sea posible.;08 Señales de Obligación e Indicación;Carril en Función de la Velocidad Señalizada.;21.30;no;rgc
70335;¿Qué condiciones tienen que tener los neumáticos de una motocicleta?;Las ranuras de la banda de rodadura tienen que tener una profundidad mínima de 1,6 milímetros.;No deben presentar ampollas, deformaciones anormales ni roturas.;Las dos ruedas tienen que ser del mismo modelo y características.;No deben presentar ampollas, deformaciones anormales ni roturas.;14 Mecánica;Los Neumáticos.;18.23;no;fuera
70336;¿Qué documento acredita la matriculación de un turismo y autoriza su circulación por las vías públicas?;El certificado del seguro obligatorio.;El permiso de circulación.;La tarjeta de inspección técnica.;El permiso de circulación.;11 Permisos de Conducir;Permiso de Circulación.;17.01;no;fuera
70337;Si conducimos de noche para evitar los atascos debemos tener en cuenta que...;el sueño o la somnolencia al volante aparecen con mayor facilidad.;no es necesario descansar en trayectos largos, ya que durante la noche no aparece la fatiga.;la oscuridad impide la aparición del sueño, pero favorece la aparición de la fatiga.;el sueño o la somnolencia al volante aparecen con mayor facilidad.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;La Fatiga.;0.44;no;fuera
70338;¿Es obligatorio llevar iluminada la placa posterior de la matrícula durante la noche?;Sí, en todo tipo de vías.;No.;Sí, pero solamente en vías interurbanas.;Sí, en todo tipo de vías.;16 Luces;Señalizar Reducción Considerable de la Marcha.;10.40;no;rgc
70339;¿Es recomendable llevar regulados adecuadamente los reposacabezas en todos los asientos de un turismo?;No, es un elemento de confort que provoca lesiones graves en caso de accidente.;Sí, es un elemento de seguridad pasiva que puede evitar lesiones cervicales graves.;Solo es importante llevar regulado el del conductor porque el resto son decorativos.;Sí, es un elemento de seguridad pasiva que puede evitar lesiones cervicales graves.;13 Personas y Mercancias Transportadas;Distancia del Reposacabezas.;0.73;no;mixto
70340;Conducir con calor, ¿puede favorecer la aparición del sueño?;Sí, sobre todo después de las comidas.;Sí, sobre todo si se lleva conectado el aire acondicionado para combatirlo.;No.;Sí, sobre todo después de las comidas.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;La Fatiga.;8.54;no;fuera
70342;Como norma general, el vehículo gris, ¿puede hacer la maniobra para adelantar al vehículo amarillo, que está señalizando su intención de desplazarse a la izquierda para adelantar?;Sí, porque el conductor del vehículo gris tiene preferencia.;Solo si el arcén tiene anchura suficiente para utilizarlo durante el adelantamiento.;No, porque el conductor del vehículo amarillo tiene preferencia.;No, porque el conductor del vehículo amarillo tiene preferencia.;06 Uso de la via y Adelantamientos;Comprobaciones Antes de Adelantar.;5.05;no;rgc
70343;Los días laborales, la mayor parte de los accidentes de tráfico con víctimas se producen...;entre medianoche y las tres de la madrugada.;al ponerse el sol y al amanecer.;al ir o al volver del trabajo.;al ir o al volver del trabajo.;12 Primeros Auxilios;Épocas y Vias donde hay más Accidentes.;10.06;no;fuera
70344;En los pasos para peatones y en sus proximidades, ¿está permitido adelantar?;Sí, a velocidad reducida para poder detener el vehículo en caso de peligro de atropello.;Sí, siempre que no haya peatones cruzando.;No, nunca.;Sí, a velocidad reducida para poder detener el vehículo en caso de peligro de atropello.;06 Uso de la via y Adelantamientos;prohibido adelantar NG;27.42;no;rgc
70345;Esta señal...;indica peligro por la aproximación a un paso estrecho y debe ir en fila.;prohibe entrar en esta vía por congestión de vehículos.;advierte que debo circular con precaución por congestión del tráfico.;advierte que debo circular con precaución por congestión del tráfico.;07 Señales de Peligro y Prohibición;peligro hielo nieve;10.99;si;rgc
70346;Cuando son víctimas de atropello, las lesiones más graves en los ciclistas, que pueden incluso provocar la muerte, se localizan en...;las piernas.;la cabeza.;las manos.;la cabeza.;19 Motocicleta;Accidentes de los Ciclistas.;2.54;no;mixto
70351;¿En qué tipo de vías se produce un mayor número de accidentes de tráfico con víctimas mortales?;En vías urbanas.;En autopistas y autovías.;En carreteras convencionales.;En carreteras convencionales.;12 Primeros Auxilios;Los furgones;22.86;no;fuera
70352;Al aproximarse a niños o ancianos...;se les avisará con señales acústicas.;se detendrá siempre el vehículo para cederles el paso.;se adoptarán las precauciones necesarias para no ponerles en peligro.;se adoptarán las precauciones necesarias para no ponerles en peligro.;18 Factores Humano, Vía, Vehículo;Los Peatones.;11.09;no;fuera
